Benchmark,EPS Type,PE Type,EPS Change (%),PE Change (%),Interest Rate Change (bps),Adjusted EPS,Adjusted PE,Adjusted Interest Rate,Implied Index Level,Implied Return (%),Current EPS,Current PE,Current Index Level,Current Interest Rate
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,-75,180.39999999999998,8.96,3.5,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,-50,180.39999999999998,8.96,3.75,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,-25,180.39999999999998,8.96,4.0,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,0,180.39999999999998,8.96,4.25,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,25,180.39999999999998,8.96,4.5,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,50,180.39999999999998,8.96,4.75,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,75,180.39999999999998,8.96,5.0,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,100,180.39999999999998,8.96,5.25,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,125,180.39999999999998,8.96,5.5,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,150,180.39999999999998,8.96,5.75,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,175,180.39999999999998,8.96,6.0,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,200,180.39999999999998,8.96,6.25,1616.384,-45.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,-200,180.39999999999998,10.752,2.25,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,-175,180.39999999999998,10.752,2.5,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,-150,180.39999999999998,10.752,2.75,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,-125,180.39999999999998,10.752,3.0,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88,4.25
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,-100,180.39999999999998,10.752,3.25,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88,4.25
